GroupFile,GroupType,SymbolName,Value,ApplicableUIFunctions,Notes,,,,,,,,,,,,,,,,,,,,,
constants.uc,constant,LOOP_ONCE,-1,,Single constant; no direct mapping to UI intrinsics, but may be used in general usecode loops (not intrinsic-specific).,,,,,,,,,,,,,,,,,,,,
constants.uc,events,PROXIMITY,0,UI_path_run_usecode;UI_si_path_run_usecode;UI_set_path_failure,Overlaps with  NORTH from directions, MIDNIGHT from day_periods, INVISIBLE from item_flags, IN_COMBAT from schedules, STAND from npc_frames, NORTH_FRAMESET from frame_offsets, BG_BACKPACK from inv_slots_bg, SI_SHIELD_HAND from inv_slots_si, SI_OFF_HAND from inv_slots_si, STRENGTH from npc_properties, NEAREST from npc_attack_modes, CACHED_IN from egg_states, NEUTRAL from alignments, CLEAR_WEATHER from weather_types, NORMAL_DAMAGE from damage_types, FACE_AVATAR from face_names, FRAME_COLUMNA_YOUNG from face_frames, FRAME_GHOST_BALD from face_frames, FRAME_BATLIN_WITH_MEDALLION from face_frames, SPRITE_0 from sprites,,
constants.uc,inv_slots_bg,BG_AMULET,22,,Overlaps with BG_DONT_MOVE from item_flags, SI_DONT_RENDER from item_flags, THIEF from schedules, , FACE_GUSTACIO from face_names, SPRITE_MAP_SERPENT_ISLE from sprites,,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_SHIELD_HAND,0,,Overlaps with PROXIMITY from events, NORTH from directions, MIDNIGHT from day_periods, INVISIBLE from item_flags, IN_COMBAT from schedules, STAND from npc_frames, NORTH_FRAMESET from frame_offsets, BG_BACKPACK from inv_slots_bg, , SI_OFF_HAND from inv_slots_si, STRENGTH from npc_properties, NEAREST from npc_attack_modes, CACHED_IN from egg_states, NEUTRAL from alignments, CLEAR_WEATHER from weather_types, NORMAL_DAMAGE from damage_types, FACE_AVATAR from face_names, FRAME_COLUMNA_YOUNG from face_frames, FRAME_GHOST_BALD from face_frames, FRAME_BATLIN_WITH_MEDALLION from face_frames, SPRITE_0 from sprites,
constants.uc,inv_slots_si,SI_OFF_HAND,0,,Overlaps with PROXIMITY from events, NORTH from directions, MIDNIGHT from day_periods, INVISIBLE from item_flags, IN_COMBAT from schedules, STAND from npc_frames, NORTH_FRAMESET from frame_offsets, BG_BACKPACK from inv_slots_bg, SI_SHIELD_HAND from inv_slots_si, , STRENGTH from npc_properties, NEAREST from npc_attack_modes, CACHED_IN from egg_states, NEUTRAL from alignments, CLEAR_WEATHER from weather_types, NORMAL_DAMAGE from damage_types, FACE_AVATAR from face_names, FRAME_COLUMNA_YOUNG from face_frames, FRAME_GHOST_BALD from face_frames, FRAME_BATLIN_WITH_MEDALLION from face_frames, SPRITE_0 from sprites,
constants.uc,inv_slots_si,SI_WEAPON_HAND,1,,Overlaps with DOUBLECLICK from events, NORTHEAST from directions, EARLY from day_periods, ASLEEP from item_flags, PACE_HORIZONTAL from schedules, WALK_1 from npc_frames, BG_WEAPON_HAND from inv_slots_bg, , DEXTERITY from npc_properties, WEAKEST from npc_attack_modes, CURSOR_X from cursors, PARTY_NEAR from egg_states, GOOD from alignments, SNOWING from weather_types, FIRE_DAMAGE from damage_types, FACE_DUPRE from face_names, FRAME_COLUMNA_OLD from face_frames, FRAME_GHOST_HAIR from face_frames, FRAME_BATLIN_WITHOUT_MEDALLION from face_frames, ANIMATION_BIG_BLAST from sprite_effects, SPRITE_BIG_EXPLOSION from sprites,
constants.uc,inv_slots_si,SI_CLOAK,2,,Overlaps with SCRIPTED from events, EAST from directions, DAWN from day_periods, CHARMED from item_flags, PACE_VERTICAL from schedules, WALK_2 from npc_frames, BG_SHIELD_HAND from inv_slots_bg, BG_OFF_HAND from inv_slots_bg, , INTELLIGENCE from npc_properties, STRONGEST from npc_attack_modes, CURSOR_OUT_OF_RANGE from cursors, AVATAR_NEAR from egg_states, EVIL from alignments, RAIN from weather_types, MAGIC_DAMAGE from damage_types, FACE_SHAMINO from face_names, FRAME_FRIGIDAZZI_NAKED from face_frames, FRAME_GHOST_SMIRK from face_frames, ANIMATION_BIG_CLOUDS from sprite_effects, FRAME_IOLOS_LUTE from lute_frames, SPRITE_OVERHEAD_CLOUDS from sprites
constants.uc,inv_slots_si,SI_AMULET,3,,Overlaps with EGG from events, SOUTHEAST from directions, MORNING from day_periods, CURSED from item_flags, TALK from schedules, USE from npc_frames, BG_BELT from inv_slots_bg, , HEALTH from npc_properties, BERSERK from npc_attack_modes, CURSOR_OUT_OF_AMMO from cursors, AVATAR_FAR from egg_states, CHAOTIC from alignments, SPARKLE from weather_types, LIGHTNING_DAMAGE from damage_types, POISON_DAMAGE from damage_types, STARVATION_DAMAGE from damage_types, FREEZING_DAMAGE from damage_types, FACE_IOLO from face_names, ANIMATION_CLOUDS from sprite_effects, SPRITE_TRAP_CLOUDS3 from sprites,
constants.uc,inv_slots_si,SI_HEAD,4,,Overlaps with WEAPON from events, SOUTH from directions, NOON from day_periods, DEAD from item_flags, DANCE from schedules, SWING_1 from npc_frames, BG_NECK from inv_slots_bg, , COMBAT from npc_properties, PROTECT from npc_attack_modes, CURSOR_TOO_HEAVY from cursors, AVATAR_FOOTPAD from egg_states, FOG from weather_types, ETHEREAL_DAMAGE from damage_types, FACE_ANDRIO from face_names, ANIMATION_MEDIUM_BLAST from sprite_effects, FRAME_BATLINS_MEDALLION from amulet_frames, SPRITE_MEDIUM_EXPLOSION from sprites,,,,
constants.uc,inv_slots_si,SI_GLOVES,5,,Overlaps with READIED from events, SOUTHWEST from directions, AFTERNOON from day_periods, EAT from schedules, SWING_2 from npc_frames, BG_TORSO from inv_slots_bg, , MANA from npc_properties, DEFEND from npc_attack_modes, CURSOR_WONT_FIT from cursors, PARTY_FOOTPAD from egg_states, OVERCAST from weather_types, SONIC_DAMAGE from damage_types, ANIMATION_SMALL_BLAST from sprite_effects, FRAME_DIAMOND_NECKLACE from amulet_frames, SPRITE_SMALL_EXPLOSION from sprites,,,,,,
constants.uc,inv_slots_si,SI_USECODE,6,,Overlaps with UNREADIED from events, WEST from directions, EVENING from day_periods, IN_PARTY from item_flags, FARM from schedules, SWING_3 from npc_frames, BG_LEFT_RING from inv_slots_bg, , MAX_MANA from npc_properties, FLANK from npc_attack_modes, SOMETHING_ON from egg_states, CLOUDY from weather_types, ANIMATION_CLOUDS2 from sprite_effects, SPRITE_TRAP_CLOUDS6 from sprites,,,,,,,,
constants.uc,inv_slots_si,SI_RIGHT_RING,7,,Overlaps with DEATH from events, BG_PATH_SUCCESS from events, NORTHWEST from directions, NIGHT from day_periods, PARALYZED from item_flags, PARALYSED from item_flags, TEND_SHOP from schedules, SWING_2H_1 from npc_frames, BG_RIGHT_RING from inv_slots_bg, , TRAINING from npc_properties, FLEE from npc_attack_modes, EXTERNAL_CRITERIA from egg_states, ANIMATION_TELEPORT from sprite_effects, SPRITE_TELEPORT_HERE from sprites,,,,,,,
constants.uc,inv_slots_si,SI_LEFT_RING,8,,Overlaps with BG_PATH_FAILURE from events, POISONED from item_flags, MINE from schedules, MINER from schedules, SWING_2H_2 from npc_frames, BG_QUIVER from inv_slots_bg, , EXPERIENCE from npc_properties, RANDOM from npc_attack_modes, ANIMATION_DEATH_VORTEX from sprite_effects, FRAME_WHITE_DIAMOND_NECKLACE from amulet_frames, SPRITE_DEATH_VORTEX from sprites,,,,,,,,,,
constants.uc,inv_slots_si,SI_EARS,9,,Overlaps with STARTED_TALKING from events, PATH_SUCCESS_9 from events, PROTECTION from item_flags, HOUND from schedules, SWING_2H_3 from npc_frames, BG_HEAD from inv_slots_bg, , FOODLEVEL from npc_properties, MANUAL from npc_attack_modes, ANIMATION_POOF from sprite_effects, SPRITE_FAIL_GRAY from sprites,,,,,,,,,,,
constants.uc,inv_slots_si,SI_QUIVER,10,,Overlaps with PATH_SUCCESS from events, ON_MOVING_BARGE from item_flags, STANDTHERE from schedules, SIT from npc_frames, BG_LEGS from inv_slots_bg, , SEX_FLAG from npc_properties,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_BELT,11,,Overlaps with PATH_FAILURE from events, OKAY_TO_TAKE from item_flags, LOITER from schedules, LEAN from npc_frames, BG_FEET from inv_slots_bg, , MISSILE_WEAPON from npc_properties, ANIMATION_RED_DUST from sprite_effects, SPRITE_RED_SPLASH from sprites,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_TORSO,12,,Overlaps with MIGHT from item_flags, WANDER from schedules, KNEEL from npc_frames, BG_USECODE from inv_slots_bg, , ANIMATION_FIREWORKS from sprite_effects, SPRITE_FIREWORKS from sprites,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_FEET,13,,Overlaps with SI_PATH_SUCCESS from events, IMMUNITIES from item_flags, BLACKSMITH from schedules, LIE from npc_frames, BG_CLOAK from inv_slots_bg, , FACE_BUCIA from face_names, ANIMATION_GREEN_BUBBLES from sprite_effects, SPRITE_GREEN_CIRCLES from sprites,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_LEGS,14,,Overlaps with SI_PATH_FAILURE from events, CANT_DIE from item_flags, SLEEP from schedules, CAST_1 from npc_frames, BG_GLOVES from inv_slots_bg, , FACE_COLUMNA from face_names,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_BACKPACK,15,,Overlaps with IN_ACTION from item_flags, WAIT from schedules, CAST_2 from npc_frames, BG_TRIPLE_BOLTS from inv_slots_bg, , FACE_DUCIO from face_names,,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_BACK_SHIELD,16,,Overlaps with DONT_MOVE from item_flags, DONT_RENDER from item_flags, MAJOR_SIT from schedules, SOUTH_FRAMESET from frame_offsets, BG_EARS from inv_slots_bg, , FACE_EDRIN from face_names, ANIMATION_SPARKLES from sprite_effects, SPRITE_CATNIP from sprites,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_BACK_2H,17,,Overlaps with GRAZE from schedules, BG_BACK_SHIELD from inv_slots_bg, , FACE_FEDABIBLIO from face_names, ANIMATION_LIGHTNING from sprite_effects, SPRITE_WHITE_LIGHTNING from sprites,,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_TRIPLE_BOLTS,18,,Overlaps with TEMPORARY from item_flags, BAKE from schedules, , FACE_FILBERCIO from face_names, ANIMATION_BLUE_BEADS from sprite_effects, SPRITE_BLUE_BURST from sprites,,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_BOTH_HANDS,20,,Overlaps with ACTIVE_SAILOR from item_flags, SHY from schedules, BG_BOTH_HANDS from inv_slots_bg, , FACE_FRIGIDAZZI from face_names,,,,,,,,,,,,,,,,,
constants.uc,inv_slots_si,SI_LRGLOVES,21,,Overlaps with OKAY_TO_LAND from item_flags, LAB from schedules, BG_LRGLOVES from inv_slots_bg, , ANIMATION_PURPLE_BUBBLES from sprite_effects, SPRITE_PURPLE_CIRCLES from sprites,,,,,,,,,,,,,,,,
constants.uc,npc_properties,STRENGTH,0,,Overlaps with PROXIMITY from events, NORTH from directions, MIDNIGHT from day_periods, INVISIBLE from item_flags, IN_COMBAT from schedules, STAND from npc_frames, NORTH_FRAMESET from frame_offsets, BG_BACKPACK from inv_slots_bg, SI_SHIELD_HAND from inv_slots_si, SI_OFF_HAND from inv_slots_si, , NEAREST from npc_attack_modes, CACHED_IN from egg_states, NEUTRAL from alignments, CLEAR_WEATHER from weather_types, NORMAL_DAMAGE from damage_types, FACE_AVATAR from face_names, FRAME_COLUMNA_YOUNG from face_frames, FRAME_GHOST_BALD from face_frames, FRAME_BATLIN_WITH_MEDALLION from face_frames, SPRITE_0 from sprites,
constants.uc,npc_properties,DEXTERITY,1,,Overlaps with DOUBLECLICK from events, NORTHEAST from directions, EARLY from day_periods, ASLEEP from item_flags, PACE_HORIZONTAL from schedules, WALK_1 from npc_frames, BG_WEAPON_HAND from inv_slots_bg, SI_WEAPON_HAND from inv_slots_si, , WEAKEST from npc_attack_modes, CURSOR_X from cursors, PARTY_NEAR from egg_states, GOOD from alignments, SNOWING from weather_types, FIRE_DAMAGE from damage_types, FACE_DUPRE from face_names, FRAME_COLUMNA_OLD from face_frames, FRAME_GHOST_HAIR from face_frames, FRAME_BATLIN_WITHOUT_MEDALLION from face_frames, ANIMATION_BIG_BLAST from sprite_effects, SPRITE_BIG_EXPLOSION from sprites,
constants.uc,npc_properties,INTELLIGENCE,2,,Overlaps with SCRIPTED from events, EAST from directions, DAWN from day_periods, CHARMED from item_flags, PACE_VERTICAL from schedules, WALK_2 from npc_frames, BG_SHIELD_HAND from inv_slots_bg, BG_OFF_HAND from inv_slots_bg, SI_CLOAK from inv_slots_si, , STRONGEST from npc_attack_modes, CURSOR_OUT_OF_RANGE from cursors, AVATAR_NEAR from egg_states, EVIL from alignments, RAIN from weather_types, MAGIC_DAMAGE from damage_types, FACE_SHAMINO from face_names, FRAME_FRIGIDAZZI_NAKED from face_frames, FRAME_GHOST_SMIRK from face_frames, ANIMATION_BIG_CLOUDS from sprite_effects, FRAME_IOLOS_LUTE from lute_frames, SPRITE_OVERHEAD_CLOUDS from sprites
constants.uc,npc_properties,HEALTH,3,,Overlaps with EGG from events, SOUTHEAST from directions, MORNING from day_periods, CURSED from item_flags, TALK from schedules, USE from npc_frames, BG_BELT from inv_slots_bg, SI_AMULET from inv_slots_si, , BERSERK from npc_attack_modes, CURSOR_OUT_OF_AMMO from cursors, AVATAR_FAR from egg_states, CHAOTIC from alignments, SPARKLE from weather_types, LIGHTNING_DAMAGE from damage_types, POISON_DAMAGE from damage_types, STARVATION_DAMAGE from damage_types, FREEZING_DAMAGE from damage_types, FACE_IOLO from face_names, ANIMATION_CLOUDS from sprite_effects, SPRITE_TRAP_CLOUDS3 from sprites,
constants.uc,npc_properties,COMBAT,4,,Overlaps with WEAPON from events, SOUTH from directions, NOON from day_periods, DEAD from item_flags, DANCE from schedules, SWING_1 from npc_frames, BG_NECK from inv_slots_bg, SI_HEAD from inv_slots_si, , PROTECT from npc_attack_modes, CURSOR_TOO_HEAVY from cursors, AVATAR_FOOTPAD from egg_states, FOG from weather_types, ETHEREAL_DAMAGE from damage_types, FACE_ANDRIO from face_names, ANIMATION_MEDIUM_BLAST from sprite_effects, FRAME_BATLINS_MEDALLION from amulet_frames, SPRITE_MEDIUM_EXPLOSION from sprites,,,,
constants.uc,npc_properties,MANA,5,,Overlaps with READIED from events, SOUTHWEST from directions, AFTERNOON from day_periods, EAT from schedules, SWING_2 from npc_frames, BG_TORSO from inv_slots_bg, SI_GLOVES from inv_slots_si, , DEFEND from npc_attack_modes, CURSOR_WONT_FIT from cursors, PARTY_FOOTPAD from egg_states, OVERCAST from weather_types, SONIC_DAMAGE from damage_types, ANIMATION_SMALL_BLAST from sprite_effects, FRAME_DIAMOND_NECKLACE from amulet_frames, SPRITE_SMALL_EXPLOSION from sprites,,,,,,
constants.uc,npc_properties,MAX_MANA,6,,Overlaps with UNREADIED from events, WEST from directions, EVENING from day_periods, IN_PARTY from item_flags, FARM from schedules, SWING_3 from npc_frames, BG_LEFT_RING from inv_slots_bg, SI_USECODE from inv_slots_si, , FLANK from npc_attack_modes, SOMETHING_ON from egg_states, CLOUDY from weather_types, ANIMATION_CLOUDS2 from sprite_effects, SPRITE_TRAP_CLOUDS6 from sprites,,,,,,,,
constants.uc,npc_properties,TRAINING,7,,Overlaps with DEATH from events, BG_PATH_SUCCESS from events, NORTHWEST from directions, NIGHT from day_periods, PARALYZED from item_flags, PARALYSED from item_flags, TEND_SHOP from schedules, SWING_2H_1 from npc_frames, BG_RIGHT_RING from inv_slots_bg, SI_RIGHT_RING from inv_slots_si, , FLEE from npc_attack_modes, EXTERNAL_CRITERIA from egg_states, ANIMATION_TELEPORT from sprite_effects, SPRITE_TELEPORT_HERE from sprites,,,,,,,
constants.uc,npc_properties,EXPERIENCE,8,,Overlaps with BG_PATH_FAILURE from events, POISONED from item_flags, MINE from schedules, MINER from schedules, SWING_2H_2 from npc_frames, BG_QUIVER from inv_slots_bg, SI_LEFT_RING from inv_slots_si, , RANDOM from npc_attack_modes, ANIMATION_DEATH_VORTEX from sprite_effects, FRAME_WHITE_DIAMOND_NECKLACE from amulet_frames, SPRITE_DEATH_VORTEX from sprites,,,,,,,,,,
constants.uc,npc_properties,FOODLEVEL,9,,Overlaps with STARTED_TALKING from events, PATH_SUCCESS_9 from events, PROTECTION from item_flags, HOUND from schedules, SWING_2H_3 from npc_frames, BG_HEAD from inv_slots_bg, SI_EARS from inv_slots_si, , MANUAL from npc_attack_modes, ANIMATION_POOF from sprite_effects, SPRITE_FAIL_GRAY from sprites,,,,,,,,,,,
constants.uc,npc_properties,SEX_FLAG,10,,Overlaps with PATH_SUCCESS from events, ON_MOVING_BARGE from item_flags, STANDTHERE from schedules, SIT from npc_frames, BG_LEGS from inv_slots_bg, SI_QUIVER from inv_slots_si,,,,,,,,,,,,,,,,
constants.uc,npc_properties,MISSILE_WEAPON,11,,Overlaps with PATH_FAILURE from events, OKAY_TO_TAKE from item_flags, LOITER from schedules, LEAN from npc_frames, BG_FEET from inv_slots_bg, SI_BELT from inv_slots_si, , ANIMATION_RED_DUST from sprite_effects, SPRITE_RED_SPLASH from sprites,,,,,,,,,,,,,
constants.uc,npc_attack_modes,NEAREST,0,,Overlaps with PROXIMITY from events, NORTH from directions, MIDNIGHT from day_periods, INVISIBLE from item_flags, IN_COMBAT from schedules, STAND from npc_frames, NORTH_FRAMESET from frame_offsets, BG_BACKPACK from inv_slots_bg, SI_SHIELD_HAND from inv_slots_si, SI_OFF_HAND from inv_slots_si, STRENGTH from npc_properties, , CACHED_IN from egg_states, NEUTRAL from alignments, CLEAR_WEATHER from weather_types, NORMAL_DAMAGE from damage_types, FACE_AVATAR from face_names, FRAME_COLUMNA_YOUNG from face_frames, FRAME_GHOST_BALD from face_frames, FRAME_BATLIN_WITH_MEDALLION from face_frames, SPRITE_0 from sprites,
constants.uc,npc_attack_modes,WEAKEST,1,,Overlaps with DOUBLECLICK from events, NORTHEAST from directions, EARLY from day_periods, ASLEEP from item_flags, PACE_HORIZONTAL from schedules, WALK_1 from npc_frames, BG_WEAPON_HAND from inv_slots_bg, SI_WEAPON_HAND from inv_slots_si, DEXTERITY from npc_properties, , CURSOR_X from cursors, PARTY_NEAR from egg_states, GOOD from alignments, SNOWING from weather_types, FIRE_DAMAGE from damage_types, FACE_DUPRE from face_names, FRAME_COLUMNA_OLD from face_frames, FRAME_GHOST_HAIR from face_frames, FRAME_BATLIN_WITHOUT_MEDALLION from face_frames, ANIMATION_BIG_BLAST from sprite_effects, SPRITE_BIG_EXPLOSION from sprites,
constants.uc,npc_attack_modes,STRONGEST,2,,Overlaps with SCRIPTED from events, EAST from directions, DAWN from day_periods, CHARMED from item_flags, PACE_VERTICAL from schedules, WALK_2 from npc_frames, BG_SHIELD_HAND from inv_slots_bg, BG_OFF_HAND from inv_slots_bg, SI_CLOAK from inv_slots_si, INTELLIGENCE from npc_properties, , CURSOR_OUT_OF_RANGE from cursors, AVATAR_NEAR from egg_states, EVIL from alignments, RAIN from weather_types, MAGIC_DAMAGE from damage_types, FACE_SHAMINO from face_names, FRAME_FRIGIDAZZI_NAKED from face_frames, FRAME_GHOST_SMIRK from face_frames, ANIMATION_BIG_CLOUDS from sprite_effects, FRAME_IOLOS_LUTE from lute_frames, SPRITE_OVERHEAD_CLOUDS from sprites
constants.uc,npc_attack_modes,BERSERK,3,,Overlaps with EGG from events, SOUTHEAST from directions, MORNING from day_periods, CURSED from item_flags, TALK from schedules, USE from npc_frames, BG_BELT from inv_slots_bg, SI_AMULET from inv_slots_si, HEALTH from npc_properties, , CURSOR_OUT_OF_AMMO from cursors, AVATAR_FAR from egg_states, CHAOTIC from alignments, SPARKLE from weather_types, LIGHTNING_DAMAGE from damage_types, POISON_DAMAGE from damage_types, STARVATION_DAMAGE from damage_types, FREEZING_DAMAGE from damage_types, FACE_IOLO from face_names, ANIMATION_CLOUDS from sprite_effects, SPRITE_TRAP_CLOUDS3 from sprites,
constants.uc,npc_attack_modes,PROTECT,4,,Overlaps with WEAPON from events, SOUTH from directions, NOON from day_periods, DEAD from item_flags, DANCE from schedules, SWING_1 from npc_frames, BG_NECK from inv_slots_bg, SI_HEAD from inv_slots_si, COMBAT from npc_properties, , CURSOR_TOO_HEAVY from cursors, AVATAR_FOOTPAD from egg_states, FOG from weather_types, ETHEREAL_DAMAGE from damage_types, FACE_ANDRIO from face_names, ANIMATION_MEDIUM_BLAST from sprite_effects, FRAME_BATLINS_MEDALLION from amulet_frames, SPRITE_MEDIUM_EXPLOSION from sprites,,,,
constants.uc,npc_attack_modes,DEFEND,5,,Overlaps with READIED from events, SOUTHWEST from directions, AFTERNOON from day_periods, EAT from schedules, SWING_2 from npc_frames, BG_TORSO from inv_slots_bg, SI_GLOVES from inv_slots_si, MANA from npc_properties, , CURSOR_WONT_FIT from cursors, PARTY_FOOTPAD from egg_states, OVERCAST from weather_types, SONIC_DAMAGE from damage_types, ANIMATION_SMALL_BLAST from sprite_effects, FRAME_DIAMOND_NECKLACE from amulet_frames, SPRITE_SMALL_EXPLOSION from sprites,,,,,,
constants.uc,npc_attack_modes,FLANK,6,,Overlaps with UNREADIED from events, WEST from directions, EVENING from day_periods, IN_PARTY from item_flags, FARM from schedules, SWING_3 from npc_frames, BG_LEFT_RING from inv_slots_bg, SI_USECODE from inv_slots_si, MAX_MANA from npc_properties, , SOMETHING_ON from egg_states, CLOUDY from weather_types, ANIMATION_CLOUDS2 from sprite_effects, SPRITE_TRAP_CLOUDS6 from sprites,,,,,,,,
constants.uc,npc_attack_modes,FLEE,7,,Overlaps with DEATH from events, BG_PATH_SUCCESS from events, NORTHWEST from directions, NIGHT from day_periods, PARALYZED from item_flags, PARALYSED from item_flags, TEND_SHOP from schedules, SWING_2H_1 from npc_frames, BG_RIGHT_RING from inv_slots_bg, SI_RIGHT_RING from inv_slots_si, TRAINING from npc_properties, , EXTERNAL_CRITERIA from egg_states, ANIMATION_TELEPORT from sprite_effects, SPRITE_TELEPORT_HERE from sprites,,,,,,,
constants.uc,npc_attack_modes,RANDOM,8,,Overlaps with BG_PATH_FAILURE from events, POISONED from item_flags, MINE from schedules, MINER from schedules, SWING_2H_2 from npc_frames, BG_QUIVER from inv_slots_bg, SI_LEFT_RING from inv_slots_si, EXPERIENCE from npc_properties, , ANIMATION_DEATH_VORTEX from sprite_effects, FRAME_WHITE_DIAMOND_NECKLACE from amulet_frames, SPRITE_DEATH_VORTEX from sprites,,,,,,,,,,
constants.uc,npc_attack_modes,MANUAL,9,,Overlaps with STARTED_TALKING from events, PATH_SUCCESS_9 from events, PROTECTION from item_flags, HOUND from schedules, SWING_2H_3 from npc_frames, BG_HEAD from inv_slots_bg, SI_EARS from inv_slots_si, FOODLEVEL from npc_properties, , ANIMATION_POOF from sprite_effects, SPRITE_FAIL_GRAY from sprites,,,,,,,,,,,
constants.uc,cursors,CURSOR_X,1,,Overlaps with DOUBLECLICK from events, NORTHEAST from directions, EARLY from day_periods, ASLEEP from item_flags, PACE_HORIZONTAL from schedules, WALK_1 from npc_frames, BG_WEAPON_HAND from inv_slots_bg, SI_WEAPON_HAND from inv_slots_si, DEXTERITY from npc_properties, WEAKEST from npc_attack_modes, , PARTY_NEAR from egg_states, GOOD from alignments, SNOWING from weather_types, FIRE_DAMAGE from damage_types, FACE_DUPRE from face_names, FRAME_COLUMNA_OLD from face_frames, FRAME_GHOST_HAIR from face_frames, FRAME_BATLIN_WITHOUT_MEDALLION from face_frames, ANIMATION_BIG_BLAST from sprite_effects, SPRITE_BIG_EXPLOSION from sprites,
constants.uc,cursors,CURSOR_OUT_OF_RANGE,2,,Overlaps with SCRIPTED from events, EAST from directions, DAWN from day_periods, CHARMED from item_flags, PACE_VERTICAL from schedules, WALK_2 from npc_frames, BG_SHIELD_HAND from inv_slots_bg, BG_OFF_HAND from inv_slots_bg, SI_CLOAK from inv_slots_si, INTELLIGENCE from npc_properties, STRONGEST from npc_attack_modes, , AVATAR_NEAR from egg_states, EVIL from alignments, RAIN from weather_types, MAGIC_DAMAGE from damage_types, FACE_SHAMINO from face_names, FRAME_FRIGIDAZZI_NAKED from face_frames, FRAME_GHOST_SMIRK from face_frames, ANIMATION_BIG_CLOUDS from sprite_effects, FRAME_IOLOS_LUTE from lute_frames, SPRITE_OVERHEAD_CLOUDS from sprites
constants.uc,cursors,CURSOR_OUT_OF_AMMO,3,,Overlaps with EGG from events, SOUTHEAST from directions, MORNING from day_periods, CURSED from item_flags, TALK from schedules, USE from npc_frames, BG_BELT from inv_slots_bg, SI_AMULET from inv_slots_si, HEALTH from npc_properties, BERSERK from npc_attack_modes, , AVATAR_FAR from egg_states, CHAOTIC from alignments, SPARKLE from weather_types, LIGHTNING_DAMAGE from damage_types, POISON_DAMAGE from damage_types, STARVATION_DAMAGE from damage_types, FREEZING_DAMAGE from damage_types, FACE_IOLO from face_names, ANIMATION_CLOUDS from sprite_effects, SPRITE_TRAP_CLOUDS3 from sprites,
constants.uc,cursors,CURSOR_TOO_HEAVY,4,,Overlaps with WEAPON from events, SOUTH from directions, NOON from day_periods, DEAD from item_flags, DANCE from schedules, SWING_1 from npc_frames, BG_NECK from inv_slots_bg, SI_HEAD from inv_slots_si, COMBAT from npc_properties, PROTECT from npc_attack_modes, , AVATAR_FOOTPAD from egg_states, FOG from weather_types, ETHEREAL_DAMAGE from damage_types, FACE_ANDRIO from face_names, ANIMATION_MEDIUM_BLAST from sprite_effects, FRAME_BATLINS_MEDALLION from amulet_frames, SPRITE_MEDIUM_EXPLOSION from sprites,,,,
constants.uc,cursors,CURSOR_WONT_FIT,5,,Overlaps with READIED from events, SOUTHWEST from directions, AFTERNOON from day_periods, EAT from schedules, SWING_2 from npc_frames, BG_TORSO from inv_slots_bg, SI_GLOVES from inv_slots_si, MANA from npc_properties, DEFEND from npc_attack_modes, , PARTY_FOOTPAD from egg_states, OVERCAST from weather_types, SONIC_DAMAGE from damage_types, ANIMATION_SMALL_BLAST from sprite_effects, FRAME_DIAMOND_NECKLACE from amulet_frames, SPRITE_SMALL_EXPLOSION from sprites,,,,,,
constants.uc,egg_states,CACHED_IN,0,,Overlaps with PROXIMITY from events, NORTH from directions, MIDNIGHT from day_periods, INVISIBLE from item_flags, IN_COMBAT from schedules, STAND from npc_frames, NORTH_FRAMESET from frame_offsets, BG_BACKPACK from inv_slots_bg, SI_SHIELD_HAND from inv_slots_si, SI_OFF_HAND from inv_slots_si, STRENGTH from npc_properties, NEAREST from npc_attack_modes, , NEUTRAL from alignments, CLEAR_WEATHER from weather_types, NORMAL_DAMAGE from damage_types, FACE_AVATAR from face_names, FRAME_COLUMNA_YOUNG from face_frames, FRAME_GHOST_BALD from face_frames, FRAME_BATLIN_WITH_MEDALLION from face_frames, SPRITE_0 from sprites,
constants.uc,egg_states,PARTY_NEAR,1,,Overlaps with DOUBLECLICK from events, NORTHEAST from directions, EARLY from day_periods, ASLEEP from item_flags, PACE_HORIZONTAL from schedules, WALK_1 from npc_frames, BG_WEAPON_HAND from inv_slots_bg, SI_WEAPON_HAND from inv_slots_si, DEXTERITY from npc_properties, WEAKEST from npc_attack_modes, CURSOR_X from cursors, , GOOD from alignments, SNOWING from weather_types, FIRE_DAMAGE from damage_types, FACE_DUPRE from face_names, FRAME_COLUMNA_OLD from face_frames, FRAME_GHOST_HAIR from face_frames, FRAME_BATLIN_WITHOUT_MEDALLION from face_frames, ANIMATION_BIG_BLAST from sprite_effects, SPRITE_BIG_EXPLOSION from sprites,
